Anzahl Random;Number of Records;Geschlecht (group);Befragungsjahr;Schultyp;Alter;Geschlecht;GefallenSchule;AendernSchule;Lieblingsfach;Berufswunsch;SorgenSchule;SorgenAusbildung;SorgenFamilie;SorgenBeziehung;SorgenFinanzen;SorgenGesundheit;Wohnortwunsch
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;gewisse Schulfächer;Sport;Schönheit, Sport;Nein;Ja;Nein;Keine Angabe;Nein;Nein;Region Basel
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Sehr gut;weniger Schule;Französisch;Verkehr, Logistik;Ja;Nein;Nein;Überhaupt nicht;Ja;Nein;Region Basel
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;nichts;Deutsch;Gesundheit;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Schweiz
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Sehr gut;nichts;Mathematik;Bildung, Soziales;Ja;Ja;Ja;Überhaupt nicht;Ja;Ja;Region Basel
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Sehr gut;mehr Sport;Sport;Schönheit, Sport;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Finnland
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;Schulzeiten/ Stundenplan;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Kanton Wallis
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;später beginnen;Deutsch;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;am Meer/ auf einer Insel
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;keine Angabe;Ein anderes Fach;Keine Angabe;Ja;Ja;Ja;Eher stark;Nein;Nein;Japan
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;Mehr Spass;Sport;Keine Angabe;Nein;Nein;Nein;Eher nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Gar nicht gut;weniger Schule;Sport;Keine Angabe;Ja;Ja;Nein;Eher nicht;Ja;Nein;Berlin
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;mehr Sport;Ein anderes Fach;Informatik;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Seoul
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher nicht gut;weniger Hausaufgaben;Mathematik;Wirtschaft, Verwaltung;Ja;Nein;Nein;Eher stark;Nein;Nein;am Meer/ auf einer Insel
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;Schulmaterial soll Schule bezahlen;Keine Angabe;Keine Angabe;Ja;Nein;Ja;Eher stark;Nein;Ja;Serbien
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher nicht gut;längere Pausen;Sport;Keine Angabe;Ja;Ja;Nein;Überhaupt nicht;Nein;Nein;New York
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;eigenes Klassenzimmer;Englisch;Keine Angabe;Nein;Ja;Nein;Überhaupt nicht;Nein;Ja;New York
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Sehr gut;Mensa;Mathematik;Wirtschaft, Verwaltung;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher nicht gut;später beginnen;Ein anderes Fach;Verkauf;Nein;Nein;Nein;Eher nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher nicht gut;gewisse Schulfächer;Ein anderes Fach;Kultur;Ja;Ja;Ja;Sehr stark;Ja;Nein;Region Basel
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;schöneres Schulhaus;Mathematik;Keine Angabe;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;Mensa;Mathematik;Keine Angabe;Nein;Ja;Nein;Eher nicht;Nein;Nein;Hollywood
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;keine Angabe;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Dubai
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher nicht gut;strenge Regeln;Sport;Keine Angabe;Ja;Nein;Ja;Eher nicht;Nein;Nein;London
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;strenge Regeln;Sport;Keine Angabe;Nein;Nein;Nein;Eher stark;Nein;Nein;Portugal
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;alles;Englisch;Wirtschaft, Verwaltung;Ja;Ja;Nein;Überhaupt nicht;Nein;Nein;Türkei
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;keine Angabe;Mathematik;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;Mensa;Ein anderes Fach;Keine Angabe;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;schöneres Schulhaus;Sport;Keine Angabe;Nein;Nein;Nein;Eher nicht;Nein;Nein;England
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;gewisse Schulfächer;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Eher nicht;Nein;Ja;Region Basel
1;1;Männlich;2013;Sekundarstufe I;15 bis 17 Jahre;Männlich;Sehr gut;keine Angabe;Sport;Informatik;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Sekundarstufe I;11 bis 14 Jahre;Weiblich;Sehr gut;Klassenklima/ Umgang in Klasse;Sport;Gesundheit;Ja;Ja;Ja;Keine Angabe;Nein;Nein;Deutschland
1;1;Männlich;2013;Sekundarstufe I;11 bis 14 Jahre;Männlich;Eher gut;keine Angabe;Sport;Metall, Maschinen;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Keine Angabe
1;1;Männlich;2013;Sekundarstufe I;15 bis 17 Jahre;Männlich;Eher gut;anderes;Sport;Schönheit, Sport;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Amerika
1;1;Männlich;2013;Sekundarstufe I;11 bis 14 Jahre;Männlich;Eher gut;nichts;Sport;Schönheit, Sport;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Sri Lanka
1;1;Männlich;2013;Sekundarstufe I;11 bis 14 Jahre;Männlich;Eher gut;keine Angabe;Mathematik;Informatik;Ja;Nein;Nein;Eher nicht;Nein;Nein;Madrid
1;1;Weiblich;2013;Sekundarstufe I;11 bis 14 Jahre;Weiblich;Eher gut;strenge Regeln;Ein anderes Fach;Verkehr, Logistik;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Amrum
1;1;Männlich;2013;Sekundarstufe I;11 bis 14 Jahre;Männlich;Eher gut;nichts;Sport;Fahrzeuge;Nein;Ja;Nein;Keine Angabe;Nein;Nein;Malediven
1;1;Männlich;2013;Sekundarstufe I;11 bis 14 Jahre;Männlich;Eher nicht gut;keine Angabe;Sport;Verkehr, Logistik;Nein;Ja;Nein;Keine Angabe;Nein;Nein;Region Basel
1;1;Männlich;2013;Sekundarstufe I;11 bis 14 Jahre;Männlich;Keine Angabe;keine Angabe;Sport;Verkehr, Logistik;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Asien
1;1;Weiblich;2013;Sekundarstufe I;11 bis 14 Jahre;Weiblich;Eher gut;langsamer/ einfacher;Englisch;Bildung, Soziales;Ja;Ja;Nein;Keine Angabe;Nein;Nein;Florida
1;1;Weiblich;2013;Sekundarstufe I;11 bis 14 Jahre;Weiblich;Sehr gut;keine Angabe;Keine Angabe;Gesundheit;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Gymnasium;11 bis 14 Jahre;Männlich;Sehr gut;keine Angabe;Ein anderes Fach;Kultur;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Kanada
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Sehr gut;schöneres Schulhaus;Englisch;Wirtschaft, Verwaltung;Nein;Nein;Ja;Überhaupt nicht;Nein;Ja;Kanton Wallis
1;1;Weiblich;2013;Gymnasium;11 bis 14 Jahre;Weiblich;Sehr gut;Weiss nicht;Ein anderes Fach;Natur;Ja;Nein;Ja;Überhaupt nicht;Nein;Ja;Rotterdam
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;Lehrer erneuern/ wechseln;Mathematik;Keine Angabe;Nein;Nein;Ja;Sehr stark;Nein;Nein;Kosovo
1;1;Männlich;2013;Gymnasium;11 bis 14 Jahre;Männlich;Sehr gut;Organisation/ System verbessern;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Miami
1;1;Weiblich;2013;Gymnasium;11 bis 14 Jahre;Weiblich;Eher gut;später beginnen;Musik;Keine Angabe;Nein;Nein;Nein;Eher nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Gymnasium;11 bis 14 Jahre;Männlich;Eher nicht gut;gewisse Schulfächer;Englisch;Keine Angabe;Nein;Nein;Nein;Eher nicht;Nein;Nein;Keine Angabe
1;1;Männlich;2013;Gymnasium;11 bis 14 Jahre;Männlich;Eher gut;nichts;Englisch;Keine Angabe;Ja;Nein;Nein;Eher nicht;Nein;Ja;Amerika
1;1;Männlich;2013;Gymnasium;11 bis 14 Jahre;Männlich;Eher gut;keine Angabe;Sport;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;keine Angabe;Sport;Keine Angabe;Ja;Ja;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Sehr gut;nichts;Ein anderes Fach;Keine Angabe;Ja;Nein;Nein;Eher nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Gymnasium;11 bis 14 Jahre;Männlich;Eher gut;nichts;Ein anderes Fach;Verkehr, Logistik;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Keine Angabe
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;keine Angabe;Keine Angabe;anderes;Nein;Ja;Ja;Eher nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Gymnasium;11 bis 14 Jahre;Männlich;Eher gut;nichts;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Eher nicht;Nein;Nein;Deutschland
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;mehr Sport;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Ja;New York
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher nicht gut;keine Angabe;Musik;Gesundheit;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Kanton Graubünden
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Sehr gut;keine Angabe;Ein anderes Fach;Gesundheit;Ja;Nein;Nein;Überhaupt nicht;Nein;Ja;Italien
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;keine Angabe;Sport;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Barcelona
1;1;Weiblich;2013;Gymnasium;11 bis 14 Jahre;Weiblich;Sehr gut;WCs;Ein anderes Fach;Gesundheit;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;am Meer/ auf einer Insel
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Sehr gut;gewisse Schulfächer;Sport;Keine Angabe;Ja;Ja;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Gymnasium;11 bis 14 Jahre;Weiblich;Sehr gut;keine Angabe;Sport;Wirtschaft, Verwaltung;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Sehr gut;keine Angabe;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;München
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;nichts;Sport;Keine Angabe;Nein;Ja;Ja;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Sehr gut;schöneres Schulhaus;Sport;Keine Angabe;Ja;Ja;Ja;Überhaupt nicht;Nein;Nein;Brasilien
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Sehr gut;keine Angabe;Sport;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;anderes
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;Weiss nicht;Sport;Keine Angabe;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;anderes
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Sehr gut;keine Angabe;Französisch;Gesundheit;Ja;Ja;Nein;Überhaupt nicht;Nein;Nein;Keine Angabe
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;anderes;Mathematik;Chemie, Physik;Ja;Ja;Ja;Überhaupt nicht;Nein;Nein;Keine Angabe
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Sehr gut;keine Angabe;Mathematik;Keine Angabe;Ja;Ja;Ja;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;weniger Hausaufgaben;Sport;Verkehr, Logistik;Ja;Nein;Nein;Eher nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;keine Angabe;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Schweiz
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;später beginnen;Ein anderes Fach;Keine Angabe;Ja;Ja;Nein;Überhaupt nicht;Nein;Nein;Arabien
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;weniger Hausaufgaben;Sport;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Keine Angabe
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Sehr gut;nichts;Sport;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Keine Angabe
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Sehr gut;Pausenplatz;Französisch;Bildung, Soziales;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;London
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Gar nicht gut;Schulzeiten/ Stundenplan;Sport;Verkehr, Logistik;Ja;Ja;Ja;Eher stark;Ja;Ja;Region Basel
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Sehr gut;schöneres Schulhaus;Deutsch;Gesundheit;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;weiss nicht
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;mehr Sport;Ein anderes Fach;Planung, Konstruktion;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Kanton Bern
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Sehr gut;strenge Regeln;Sport;Keine Angabe;Nein;Ja;Ja;Eher nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;später beginnen;Sport;Informatik;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Keine Angabe
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Sehr gut;nichts;Französisch;Keine Angabe;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Gymnasium;> 18 Jahre;Männlich;Eher nicht gut;keine Angabe;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Sehr stark;Nein;Nein;Region Basel
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;Mensa;Sport;Keine Angabe;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Serbien
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;Lehrer erneuern/ wechseln;Musik;Kultur;Nein;Ja;Nein;Eher stark;Ja;Nein;London
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;schöneres Schulhaus;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Eher nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Gymnasium;> 18 Jahre;Weiblich;Eher gut;später beginnen;Ein anderes Fach;Gestaltung, Kunst;Nein;Nein;Nein;Sehr stark;Nein;Nein;New York
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;keine Angabe;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Eher nicht;Nein;Nein;New York
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Sehr gut;keine Angabe;Sport;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;London
1;1;Weiblich;2013;Gymnasium;> 18 Jahre;Weiblich;Sehr gut;schöneres Schulhaus;Ein anderes Fach;Keine Angabe;Ja;Ja;Nein;Eher nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;keine Angabe;Keine Angabe;Keine Angabe;Nein;Nein;Ja;Keine Angabe;Nein;Ja;New York
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;keine Angabe;Ein anderes Fach;Keine Angabe;Nein;Ja;Nein;Eher stark;Nein;Nein;Region Basel
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;anderes;Ein anderes Fach;Metall, Maschinen;Nein;Nein;Nein;Eher nicht;Nein;Nein;Keine Angabe
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Sehr gut;später beginnen;Ein anderes Fach;Natur;Nein;Ja;Nein;Eher stark;Ja;Nein;Amerika
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;keine Angabe;Ein anderes Fach;Planung, Konstruktion;Ja;Ja;Nein;Eher nicht;Nein;Nein;New York
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;nichts;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Eher nicht;Nein;Nein;Florida
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;nichts;Ein anderes Fach;Keine Angabe;Ja;Ja;Nein;Überhaupt nicht;Nein;Nein;Amerika
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;anderes;Deutsch;Bildung, Soziales;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Skopje
1;1;Weiblich;2013;Gymnasium;> 18 Jahre;Weiblich;Eher gut;gewisse Schulfächer;Ein anderes Fach;Planung, Konstruktion;Nein;Ja;Ja;Überhaupt nicht;Nein;Nein;Kosovo
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;gewisse Schulfächer;Ein anderes Fach;Wirtschaft, Verwaltung;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;keine Angabe;Ein anderes Fach;Gesundheit;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Dubai
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Sehr gut;WCs;Ein anderes Fach;Gestaltung, Kunst;Ja;Ja;Ja;Eher nicht;Nein;Ja;Italien
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;später beginnen;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Italien
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;keine Angabe;Sport;Keine Angabe;Nein;Nein;Nein;Eher nicht;Nein;Nein;Florida
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Sehr gut;später beginnen;Sport;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;New York
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Sehr gut;Pausenplatz;Sport;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Keine Angabe;2013;Primarstufe;Keine Angabe;Keine Angabe;Gar nicht gut;später beginnen;Ein anderes Fach;Holz, Innenausbau;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Region Basel
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;keine Angabe;Sport;Nahrung;Nein;Ja;Nein;Eher nicht;Nein;Nein;Amerika
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;später beginnen;Deutsch;Gesundheit;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Keine Angabe
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;keine Angabe;Sport;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;New York
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;keine Angabe;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;weiss nicht
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;später beginnen;Sport;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Keine Angabe;keine Angabe;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Region Basel
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Keine Angabe;keine Angabe;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Amerika
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;später beginnen;Sport;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Amerika
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;nichts;Sport;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Barcelona
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Sehr gut;nichts;Sport;anderes;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Kanada
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Sehr gut;keine Angabe;Sport;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Deutschland
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;schöneres Schulhaus;Deutsch;Keine Angabe;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Sehr gut;nichts;Ein anderes Fach;Gesundheit;Nein;Ja;Ja;Überhaupt nicht;Ja;Nein;Rio de Janeiro
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;später beginnen;Mathematik;Schönheit, Sport;Nein;Nein;Nein;Keine Angabe;Nein;Ja;Kurdistan
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher nicht gut;keine Angabe;Musik;Keine Angabe;Ja;Ja;Nein;Eher stark;Nein;Nein;London
1;1;Männlich;2013;Gymnasium;11 bis 14 Jahre;Männlich;Sehr gut;Rauchproblem;Ein anderes Fach;Wirtschaft, Verwaltung;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Holland
1;1;Männlich;2013;Gymnasium;11 bis 14 Jahre;Männlich;Eher gut;Schulzeiten/ Stundenplan;Englisch;Verkehr, Logistik;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;Rauchproblem;Sport;Keine Angabe;Nein;Ja;Nein;Eher stark;Nein;Nein;Region Basel
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Sehr gut;anderes;Sport;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Amerika
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Sehr gut;Lehrer erneuern/ wechseln;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Florida
1;1;Männlich;2013;Gymnasium;11 bis 14 Jahre;Männlich;Eher nicht gut;gewisse Schulfächer;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Eher stark;Nein;Nein;Amerika
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;keine Angabe;Sport;Wirtschaft, Verwaltung;Nein;Nein;Nein;Eher nicht;Nein;Nein;Bosnien
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;keine Angabe;Sport;Keine Angabe;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;London
1;1;Weiblich;2013;Gymnasium;11 bis 14 Jahre;Weiblich;Eher nicht gut;längere Pausen;Sport;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;London
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;keine Angabe;Sport;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Kanada
1;1;Männlich;2013;Gymnasium;11 bis 14 Jahre;Männlich;Sehr gut;schöneres Schulhaus;Mathematik;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;anderes
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Sehr gut;Rauchproblem;Englisch;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Keine Angabe
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;nichts;Sport;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;St. Tropez
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Sehr gut;nichts;Mathematik;Keine Angabe;Nein;Ja;Nein;Eher nicht;Nein;Nein;Laos
1;1;Männlich;2013;Gymnasium;15 bis 17 Jahre;Männlich;Eher gut;schöneres Schulhaus;Sport;Keine Angabe;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Gymnasium;11 bis 14 Jahre;Männlich;Eher gut;keine Angabe;Sport;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Los Angeles
